system,algorithm,repeat,run_seed,budget,sampled_index,sampled_performance,best_found,normalised_gap,optimum,worst
x264,rf_smbo,10,20280434,26,1322,44.476,23.048,0.008563884743427834,21.556,195.776
x264,rf_smbo,10,20280434,27,444,22.452,22.452,0.005142922741361501,21.556,195.776
x264,rf_smbo,10,20280434,28,480,22.854,22.452,0.005142922741361501,21.556,195.776
x264,rf_smbo,10,20280434,29,1092,22.34,22.34,0.004500057398691304,21.556,195.776
x264,rf_smbo,10,20280434,30,516,22.476,22.34,0.004500057398691304,21.556,195.776
x264,rf_smbo,10,20280434,31,552,22.626,22.34,0.004500057398691304,21.556,195.776
x264,rf_smbo,10,20280434,32,228,22.816,22.34,0.004500057398691304,21.556,195.776
x264,rf_smbo,10,20280434,33,804,22.486,22.34,0.004500057398691304,21.556,195.776
x264,rf_smbo,10,20280434,34,2244,22.878,22.34,0.004500057398691304,21.556,195.776
x264,rf_smbo,10,20280434,35,840,22.842,22.34,0.004500057398691304,21.556,195.776
x264,rf_smbo,10,20280434,36,732,22.432,22.34,0.004500057398691304,21.556,195.776
x264,rf_smbo,10,20280434,37,504,21.65,21.65,0.000539547698312465,21.556,195.776
x264,rf_smbo,10,20280434,38,216,21.714,21.65,0.000539547698312465,21.556,195.776
x264,rf_smbo,10,20280434,39,144,21.906,21.65,0.000539547698312465,21.556,195.776
x264,rf_smbo,10,20280434,40,252,21.942,21.65,0.000539547698312465,21.556,195.776
x264,rf_smbo,10,20280434,41,1368,22.496,21.65,0.000539547698312465,21.556,195.776
x264,rf_smbo,10,20280434,42,816,23.216,21.65,0.000539547698312465,21.556,195.776
x264,rf_smbo,10,20280434,43,440,36.92,21.65,0.000539547698312465,21.556,195.776
x264,rf_smbo,10,20280434,44,1404,22.746,21.65,0.000539547698312465,21.556,195.776
x264,rf_smbo,10,20280434,45,2533,85.752,21.65,0.000539547698312465,21.556,195.776
x264,rf_smbo,10,20280434,46,432,21.97,21.65,0.000539547698312465,21.556,195.776
x264,rf_smbo,10,20280434,47,1656,22.172,21.65,0.000539547698312465,21.556,195.776
x264,rf_smbo,10,20280434,48,1080,21.694,21.65,0.000539547698312465,21.556,195.776
x264,rf_smbo,10,20280434,49,1296,22.522,21.65,0.000539547698312465,21.556,195.776
x264,rf_smbo,10,20280434,50,720,21.772,21.65,0.000539547698312465,21.556,195.776
x264,random_search,11,20280435,1,2878,88.004,88.004,0.3814028240156125,21.556,195.776
x264,random_search,11,20280435,2,4147,54.174,54.174,0.18722305131443,21.556,195.776
x264,random_search,11,20280435,3,3236,40.81,40.81,0.11051544024796235,21.556,195.776
x264,random_search,11,20280435,4,1860,23.534,23.534,0.011353461141085971,21.556,195.776
x264,random_search,11,20280435,5,1560,23.362,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,6,2118,67.754,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,7,3274,95.318,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,8,3833,135.978,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,9,1589,104.452,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,10,448,28.67,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,11,3024,23.386,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,12,98,46.38,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,13,1036,29.14,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,14,3474,66.43,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,15,143,71.242,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,16,1958,44.536,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,17,2346,66.038,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,18,3894,57.792,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,19,3116,49.37,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,20,3568,38.636,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,21,2293,81.656,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,22,1520,46.988,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,23,1101,155.83,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,24,410,45.708,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,25,1862,46.92,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,26,1367,57.88,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,27,983,63.108,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,28,3968,45.482,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,29,3070,82.924,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,30,1922,44.11,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,31,2094,67.79,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,32,4106,50.448,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,33,4576,33.69,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,34,2335,45.66,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,35,3105,177.688,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,36,2323,45.87,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,37,770,42.836,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,38,431,63.748,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,39,3481,95.482,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,40,25,87.206,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,41,1031,49.338,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,42,2051,52.7,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,43,3427,44.888,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,44,1178,47.492,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,45,4500,23.526,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,46,4493,110.28,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,47,881,111.882,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,48,439,37.18,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,49,2468,42.996,23.362,0.010366203650556752,21.556,195.776
x264,random_search,11,20280435,50,955,46.254,23.362,0.010366203650556752,21.556,195.776
x264,rf_smbo,11,20280435,1,2334,66.036,66.036,0.25530937894616007,21.556,195.776
x264,rf_smbo,11,20280435,2,1476,23.582,23.582,0.011628974859373205,21.556,195.776
x264,rf_smbo,11,20280435,3,491,49.85,23.582,0.011628974859373205,21.556,195.776
x264,rf_smbo,11,20280435,4,1750,85.074,23.582,0.011628974859373205,21.556,195.776
x264,rf_smbo,11,20280435,5,3287,66.658,23.582,0.011628974859373205,21.556,195.776
x264,rf_smbo,11,20280435,6,2434,103.458,23.582,0.011628974859373205,21.556,195.776
x264,rf_smbo,11,20280435,7,327,30.814,23.582,0.011628974859373205,21.556,195.776
x264,rf_smbo,11,20280435,8,324,23.212,23.212,0.009505223280909188,21.556,195.776
x264,rf_smbo,11,20280435,9,288,23.278,23.212,0.009505223280909188,21.556,195.776
x264,rf_smbo,11,20280435,10,516,22.476,22.476,0.005280679600505098,21.556,195.776
x264,rf_smbo,11,20280435,11,864,23.586,22.476,0.005280679600505098,21.556,195.776
x264,rf_smbo,11,20280435,12,3960,23.358,22.476,0.005280679600505098,21.556,195.776
x264,rf_smbo,11,20280435,13,1224,24.092,22.476,0.005280679600505098,21.556,195.776
x264,rf_smbo,11,20280435,14,2520,23.206,22.476,0.005280679600505098,21.556,195.776
x264,rf_smbo,11,20280435,15,4536,23.38,22.476,0.005280679600505098,21.556,195.776
x264,rf_smbo,11,20280435,16,216,21.714,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,17,1092,22.34,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,18,240,23.334,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,19,804,22.486,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,20,3120,24.55,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,21,528,23.204,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,22,156,22.664,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,23,816,23.216,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,24,231,29.398,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,25,828,22.018,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,26,252,21.942,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,27,260,46.726,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,28,1944,22.646,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,29,756,79.142,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,30,792,21.758,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,31,795,29.104,21.714,0.0009068993226954294,21.556,195.776
x264,rf_smbo,11,20280435,32,1080,21.694,21.694,0.0007921019400757555,21.556,195.776
x264,rf_smbo,11,20280435,33,144,21.906,21.694,0.0007921019400757555,21.556,195.776
x264,rf_smbo,11,20280435,34,2664,24.98,21.694,0.0007921019400757555,21.556,195.776
x264,rf_smbo,11,20280435,35,432,21.97,21.694,0.0007921019400757555,21.556,195.776
x264,rf_smbo,11,20280435,36,1296,22.522,21.694,0.0007921019400757555,21.556,195.776
x264,rf_smbo,11,20280435,37,1008,21.586,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,11,20280435,38,720,21.772,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,11,20280435,39,1872,22.622,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,11,20280435,40,504,21.65,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,11,20280435,41,1656,22.172,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,11,20280435,42,76,36.032,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,11,20280435,43,2160,22.248,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,11,20280435,44,1020,22.29,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,11,20280435,45,723,29.188,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,11,20280435,46,732,22.432,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,11,20280435,47,2714,49.042,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,11,20280435,48,2448,23.536,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,11,20280435,49,1884,23.184,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,11,20280435,50,2232,22.254,21.586,0.00017219607392950054,21.556,195.776
x264,random_search,12,20280436,1,4527,32.4,32.4,0.06224314085638846,21.556,195.776
x264,random_search,12,20280436,2,2545,86.296,32.4,0.06224314085638846,21.556,195.776
x264,random_search,12,20280436,3,3335,51.67,32.4,0.06224314085638846,21.556,195.776
x264,random_search,12,20280436,4,2133,173.056,32.4,0.06224314085638846,21.556,195.776
x264,random_search,12,20280436,5,2804,39.568,32.4,0.06224314085638846,21.556,195.776
x264,random_search,12,20280436,6,3960,23.358,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,7,2759,51.492,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,8,1846,99.52,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,9,1315,41.978,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,10,1364,42.596,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,11,1820,50.81,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,12,4248,23.632,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,13,190,79.818,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,14,1605,137.48,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,15,1288,36.124,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,16,2921,124.142,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,17,3422,44.62,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,18,3907,40.146,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,19,3658,83.692,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,20,2020,30.422,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,21,1856,50.338,23.358,0.01034324417403283,21.556,195.776
x264,random_search,12,20280436,22,1032,23.048,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,23,4046,50.514,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,24,1923,30.398,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,25,626,46.172,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,26,4582,87.874,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,27,2661,152.516,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,28,3549,195.776,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,29,3385,83.758,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,30,3965,123.054,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,31,1855,50.954,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,32,3387,31.018,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,33,1266,71.572,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,34,2583,32.308,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,35,970,90.614,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,36,3748,31.966,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,37,637,86.656,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,38,4340,41.044,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,39,2780,38.288,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,40,532,32.95,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,41,1201,88.966,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,42,880,29.914,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,43,1783,43.864,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,44,952,33.836,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,45,3892,29.52,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,46,1557,173.828,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,47,969,171.85,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,48,3279,33.398,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,49,387,31.054,23.048,0.008563884743427834,21.556,195.776
x264,random_search,12,20280436,50,838,91.266,23.048,0.008563884743427834,21.556,195.776
x264,rf_smbo,12,20280436,1,798,65.046,65.046,0.2496269085064861,21.556,195.776
x264,rf_smbo,12,20280436,2,710,45.972,45.972,0.1401446447021008,21.556,195.776
x264,rf_smbo,12,20280436,3,1614,56.402,45.972,0.1401446447021008,21.556,195.776
x264,rf_smbo,12,20280436,4,3256,36.338,36.338,0.08484674549420274,21.556,195.776
x264,rf_smbo,12,20280436,5,3901,86.128,36.338,0.08484674549420274,21.556,195.776
x264,rf_smbo,12,20280436,6,2989,93.512,36.338,0.08484674549420274,21.556,195.776
x264,rf_smbo,12,20280436,7,966,66.712,36.338,0.08484674549420274,21.556,195.776
x264,rf_smbo,12,20280436,8,958,90.64,36.338,0.08484674549420274,21.556,195.776
x264,rf_smbo,12,20280436,9,2980,38.194,36.338,0.08484674549420274,21.556,195.776
x264,rf_smbo,12,20280436,10,4128,25.474,25.474,0.022488807255194577,21.556,195.776
x264,rf_smbo,12,20280436,11,2436,24.868,24.868,0.019010446561818377,21.556,195.776
x264,rf_smbo,12,20280436,12,4056,25.33,24.868,0.019010446561818377,21.556,195.776
x264,rf_smbo,12,20280436,13,4236,25.058,24.868,0.019010446561818377,21.556,195.776
x264,rf_smbo,12,20280436,14,4524,25.014,24.868,0.019010446561818377,21.556,195.776
x264,rf_smbo,12,20280436,15,4080,25.284,24.868,0.019010446561818377,21.556,195.776
x264,rf_smbo,12,20280436,16,3492,25.096,24.868,0.019010446561818377,21.556,195.776
x264,rf_smbo,12,20280436,17,3648,24.594,24.594,0.017437722419928827,21.556,195.776
x264,rf_smbo,12,20280436,18,3636,23.818,23.818,0.012983583974285388,21.556,195.776
x264,rf_smbo,12,20280436,19,3495,34.008,23.818,0.012983583974285388,21.556,195.776
x264,rf_smbo,12,20280436,20,1356,24.142,23.818,0.012983583974285388,21.556,195.776
x264,rf_smbo,12,20280436,21,4443,33.74,23.818,0.012983583974285388,21.556,195.776
x264,rf_smbo,12,20280436,22,1344,23.338,23.338,0.010228446791413156,21.556,195.776
x264,rf_smbo,12,20280436,23,1308,23.338,23.338,0.010228446791413156,21.556,195.776
x264,rf_smbo,12,20280436,24,192,23.092,23.092,0.008816438985191126,21.556,195.776
x264,rf_smbo,12,20280436,25,204,23.282,23.092,0.008816438985191126,21.556,195.776
x264,rf_smbo,12,20280436,26,3903,31.61,23.092,0.008816438985191126,21.556,195.776
x264,rf_smbo,12,20280436,27,156,22.664,22.664,0.006359774997130069,21.556,195.776
x264,rf_smbo,12,20280436,28,144,21.906,21.906,0.0020089541958443224,21.556,195.776
x264,rf_smbo,12,20280436,29,720,21.772,21.772,0.0012398117322924896,21.556,195.776
x264,rf_smbo,12,20280436,30,180,22.168,21.772,0.0012398117322924896,21.556,195.776
x264,rf_smbo,12,20280436,31,432,21.97,21.772,0.0012398117322924896,21.556,195.776
x264,rf_smbo,12,20280436,32,468,21.698,21.698,0.0008150614165996985,21.556,195.776
x264,rf_smbo,12,20280436,33,1008,21.586,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,12,20280436,34,3301,92.748,21.586,0.00017219607392950054,21.556,195.776
x264,rf_smbo,12,20280436,35,1044,21.556,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,36,900,22.996,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,37,864,23.586,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,38,756,79.142,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,39,1332,22.396,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,40,1620,22.138,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,41,152,40.79,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,42,540,21.678,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,43,252,21.942,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,44,579,31.336,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,45,2160,22.248,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,46,2196,22.452,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,47,1404,22.746,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,48,1080,21.694,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,49,1116,21.636,21.556,0.0,21.556,195.776
x264,rf_smbo,12,20280436,50,108,23.178,21.556,0.0,21.556,195.776
x264,random_search,13,20280437,1,1284,23.672,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,2,1313,112.362,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,3,291,31.218,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,4,1566,67.772,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,5,3085,85.952,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,6,1665,157.904,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,7,2643,33.232,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,8,3849,183.39,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,9,4595,62.234,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,10,3600,23.72,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,11,821,123.354,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,12,1088,42.36,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,13,2655,33.33,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,14,3717,181.038,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,15,270,65.834,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,16,2251,43.66,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,17,1710,62.452,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,18,2024,39.422,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,19,3957,142.864,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,20,2574,70.428,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,21,2659,42.34,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,22,4140,25.294,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,23,3605,117.018,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,24,3685,87.322,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,25,3127,50.168,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,26,4412,49.132,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,27,137,132.308,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,28,2620,31.544,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,29,4418,50.196,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,30,1212,24.49,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,31,4590,65.822,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,32,6,62.598,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,33,3961,85.67,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,34,483,29.288,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,35,4370,49.762,23.672,0.012145563081161747,21.556,195.776
x264,random_search,13,20280437,36,3312,23.266,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,37,3950,46.448,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,38,3287,66.658,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,39,2979,33.71,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,40,1254,71.572,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,41,271,47.138,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,42,2149,88.462,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,43,3244,36.242,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,44,4211,59.354,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,45,1113,156.34,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,46,4409,135.612,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,47,153,149.592,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,48,3609,156.43,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,49,2066,46.748,23.266,0.009815176213982306,21.556,195.776
x264,random_search,13,20280437,50,1582,91.822,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,1,495,29.918,29.918,0.04799678567328664,21.556,195.776
x264,rf_smbo,13,20280437,2,2226,56.534,29.918,0.04799678567328664,21.556,195.776
x264,rf_smbo,13,20280437,3,1838,47.002,29.918,0.04799678567328664,21.556,195.776
x264,rf_smbo,13,20280437,4,2456,42.38,29.918,0.04799678567328664,21.556,195.776
x264,rf_smbo,13,20280437,5,3142,95.238,29.918,0.04799678567328664,21.556,195.776
x264,rf_smbo,13,20280437,6,3312,23.266,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,7,2736,23.274,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,8,2820,24.014,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,9,2832,24.682,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,10,2823,31.178,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,11,2724,24.538,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,12,2844,23.266,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,13,2712,24.8,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,14,2873,122.334,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,15,3444,24.77,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,16,3420,23.776,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,17,3132,23.72,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,18,4572,23.434,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,19,4284,23.584,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,20,4576,33.69,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,21,396,23.666,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,22,2629,92.812,23.266,0.009815176213982306,21.556,195.776
x264,rf_smbo,13,20280437,23,972,22.794,22.794,0.007105957984157959,21.556,195.776
x264,rf_smbo,13,20280437,24,3276,24.874,22.794,0.007105957984157959,21.556,195.776
x264,rf_smbo,13,20280437,25,3348,23.434,22.794,0.007105957984157959,21.556,195.776
x264,rf_smbo,13,20280437,26,828,22.018,22.018,0.0026518195385145204,21.556,195.776
x264,rf_smbo,13,20280437,27,252,21.942,21.942,0.002215589484559748,21.556,195.776
x264,rf_smbo,13,20280437,28,756,79.142,21.942,0.002215589484559748,21.556,195.776
x264,rf_smbo,13,20280437,29,540,21.678,21.678,0.0007002640339800247,21.556,195.776
x264,rf_smbo,13,20280437,30,548,42.882,21.678,0.0007002640339800247,21.556,195.776
x264,rf_smbo,13,20280437,31,420,23.244,21.678,0.0007002640339800247,21.556,195.776
x264,rf_smbo,13,20280437,32,1116,21.636,21.636,0.0004591895304786953,21.556,195.776
x264,rf_smbo,13,20280437,33,1119,28.612,21.636,0.0004591895304786953,21.556,195.776
x264,rf_smbo,13,20280437,34,504,21.65,21.636,0.0004591895304786953,21.556,195.776
x264,rf_smbo,13,20280437,35,996,22.99,21.636,0.0004591895304786953,21.556,195.776
x264,rf_smbo,13,20280437,36,516,22.476,21.636,0.0004591895304786953,21.556,195.776
x264,rf_smbo,13,20280437,37,1080,21.694,21.636,0.0004591895304786953,21.556,195.776
x264,rf_smbo,13,20280437,38,792,21.758,21.636,0.0004591895304786953,21.556,195.776
x264,rf_smbo,13,20280437,39,804,22.486,21.636,0.0004591895304786953,21.556,195.776
x264,rf_smbo,13,20280437,40,216,21.714,21.636,0.0004591895304786953,21.556,195.776
